building_id,grade,ward_id,count_floors_pre_eq,count_floors_post_eq,age_building,plinth_area_sq_ft,height_ft_pre_eq
4046d4aef8b,1,441706,2,2,12,708,16
4046d4aefed,1,441706,2,2,6,624,16
4046d4af240,1,441706,2,2,18,688,16
282c44ed89ff,1,441706,2,2,28,1024,14
4046d4b0052,1,441706,2,2,14,662,14
282c4ae23e36,1,441707,2,2,22,250,14
4046de36cac,1,441707,2,2,22,495,14
4046de3721e,1,441707,2,2,12,525,14
4046de37ab1,1,441707,2,2,50,706,16
4046de37ca6,1,441707,2,2,30,816,14
4046de37dd5,1,441707,2,2,35,860,16
4046de3834a,1,441707,2,2,25,702,16
4046de3853e,1,441707,2,2,22,990,18
4046de386d0,1,441707,1,1,9,660,8
282c4ae3538e,1,441707,2,2,20,710,14
282c4ae3920f,1,441707,2,2,17,748,14
4046de390f5,1,441707,2,2,28,684,14
4046de3915c,1,441707,2,2,25,746,12
4046de391bf,1,441707,2,2,30,842,14
4046de3934b,1,441707,2,2,21,746,14
4046de3941b,1,441707,2,2,15,842,14
4046de3985f,1,441707,2,2,14,884,14
4046de39fd0,1,441707,2,2,18,784,14
4046e7c013d,1,441708,1,1,12,742,9
282c50d80ffa,1,441708,2,2,15,280,14
282c50d8bb77,1,441708,2,2,6,748,20
4046e7c170f,1,441708,2,2,15,588,14
4046e7c1af3,1,441708,1,1,8,288,8
4046e7c1d53,1,441708,1,1,8,548,9
4046e7c1db4,1,441708,1,1,8,948,10
4046e7c1eda,1,441708,1,1,10,388,8
4046e7c2774,1,441708,1,1,11,646,8
4046f149623,1,441709,3,3,25,1250,27
282c56cdf8cb,1,441709,2,2,30,402,14
4046f149ad3,1,441709,2,2,15,522,16
4046f149cbf,1,441709,2,2,20,1122,20
4046f149f7c,1,441709,1,1,6,596,9
4046f14a1d6,1,441709,2,2,35,420,14
4046f14a497,1,441709,2,2,24,522,14
4046f14a55f,1,441709,2,2,25,407,14
4046f14a6ee,1,441709,1,1,5,692,9
4046f14aa1f,1,441709,2,2,15,402,14
4046fad2c3b,1,441710,2,2,6,884,18
4046fad2d03,1,441710,3,3,10,1424,30
4047045c31d,1,441711,1,1,8,502,8
4047045cc26,1,441711,2,2,14,292,14
4047045cedf,1,441711,1,1,8,310,8
4047045daf7,1,441711,2,2,5,982,14
282c62ba9973,1,441711,2,2,2,1620,20
40470de593b,1,441712,2,2,40,600,14
282c68af83f7,1,441712,2,2,40,400,14
282c68af8fae,1,441712,2,2,25,510,14
40470de5b8e,1,441712,2,2,25,530,13
40470de5d20,1,441712,2,2,35,450,16
40470de61d1,1,441712,2,2,20,600,14
40470de68d8,1,441712,2,2,8,850,14
282c68b0629f,1,441712,2,2,13,724,16
40470de7173,1,441712,2,2,15,702,16
282c68b0a506,1,441712,2,2,29,520,14
40470de7816,1,441712,2,2,40,1150,16
40470de7c01,1,441712,2,2,60,520,14
40470de7f85,1,441712,1,1,15,380,7
40470de81da,1,441712,2,2,35,340,14
282c68b12207,1,441712,2,2,16,602,14
40470de894e,1,441712,1,1,1,620,9
40470de8a0f,1,441712,2,2,30,628,14
282c68b17027,1,441712,2,2,12,520,14
282c68b17bdf,1,441712,2,2,42,522,14
40470de8ebe,1,441712,2,2,32,480,14
40470de91df,1,441712,2,2,48,468,14
4047176f535,1,441713,2,2,41,600,16
4047176f78b,1,441713,2,2,7,600,20
4047176fd68,1,441713,2,2,40,735,16
4047176fe93,1,441713,2,2,25,900,16
4047177027c,1,441713,2,2,80,580,14
40471770853,1,441713,2,2,15,750,16
40471770d09,1,441713,2,2,28,850,18
404717710f1,1,441713,2,2,15,790,16
404720f9d44,1,441714,2,2,13,900,16
40472a81c52,1,441715,2,2,20,710,20
40472a83acd,1,441715,2,2,12,150,12
4047340bbcf,1,441716,2,2,14,500,16
4051eea02e4,1,442004,2,2,8,412,18
4051eea04d5,1,442004,2,2,11,452,18
405d087aec2,1,442301,2,2,14,668,16
283a257aa22e,1,442302,3,3,52,644,16
405d1235095,1,442303,2,2,13,610,16
405d1236031,1,442303,3,3,31,516,21
405d1236095,1,442303,2,2,7,464,16
405d25304a3,1,442305,1,1,5,445,8
4060dedc59e,1,442405,2,2,13,451,16
4060dedc66d,1,442405,2,2,23,604,16
4060e865c27,1,442406,2,2,27,952,20
4060e865d4f,1,442406,2,2,5,524,16
4060e866071,1,442406,2,2,21,577,16
4060e86632a,1,442406,2,2,6,422,14
4060fb786ca,1,442408,2,2,14,634,16
4060fb7898b,1,442408,2,2,21,614,16
4060fb7921e,1,442408,2,2,9,623,16
4060fb79287,1,442408,2,2,8,834,16
4060fb7940f,1,442408,2,2,16,638,16
4060fb7953c,1,442408,2,2,18,464,16
283c9d2bd836,1,442408,2,2,3,410,16
40610501bba,1,442409,2,2,24,492,16
40610501ce6,1,442409,2,2,48,660,16
4068359ac05,1,442602,1,1,2,377,7
406848ad0d0,1,442604,2,2,45,394,12
28414b38dd26,1,442609,2,2,4,647,14
4068785b78d,1,442609,1,1,11,192,8
406be5bc556,1,442701,2,2,4,540,14
2843876d4173,1,442705,2,2,2,420,14
406c0be2034,1,442705,2,2,15,450,14
406c156b570,1,442706,2,2,20,780,15
28439f44b957,1,442709,2,2,15,520,14
407359158ef,1,442901,2,2,21,620,14
40735915bb0,1,442901,2,2,55,240,14
40735915c0e,1,442901,2,2,35,240,14
4073591631c,1,442901,2,2,25,480,14
40735916381,1,442901,2,2,18,480,14
284817adfa3e,1,442901,2,2,35,320,14
4073629ef71,1,442902,2,2,3,420,14
4073629f09b,1,442902,2,2,16,320,14
28481da375ae,1,442902,2,2,16,230,14
28481da37997,1,442902,2,2,24,340,14
4073629f35e,1,442902,2,2,31,340,14
28481da398d6,1,442902,2,2,22,340,14
28481da39cbf,1,442902,2,2,5,240,14
4073629f7ad,1,442902,3,3,8,520,20
40736c289d9,1,442903,2,2,15,320,14
407375b1da1,1,442904,2,2,12,320,14
407375b1f33,1,442904,2,2,20,320,14
407375b205c,1,442904,2,2,8,740,16
407375b20bb,1,442904,2,2,12,260,14
407375b21ed,1,442904,2,2,23,2303,14
40737f3b2f0,1,442905,2,2,15,420,14
40737f3b487,1,442905,2,2,20,320,14
40737f3b4e9,1,442905,2,2,12,340,14
40737f3b54f,1,442905,2,2,14,240,14
40737f3b673,1,442905,2,2,19,230,14
40737f3b6de,1,442905,2,2,15,120,14
28482f85284f,1,442905,2,2,16,340,14
2848357af9af,1,442906,2,2,16,240,14
2848357b017e,1,442906,2,2,15,320,14
2848357b094e,1,442906,2,2,12,340,14
407388c4e25,1,442906,2,2,16,340,14
2848357b1507,1,442906,2,2,32,420,14
407388c4f4b,1,442906,2,2,42,320,14
407388c520f,1,442906,2,2,18,420,14
407388c53ff,1,442906,2,2,34,680,14
4073924dfee,1,442907,2,2,18,340,14
28483b70c33f,1,442907,2,2,9,420,14
4073924e0c5,1,442907,2,2,75,660,14
28483b70daae,1,442907,2,2,29,228,14
28483b70e667,1,442907,2,2,22,320,14
4073924e75d,1,442907,2,2,30,240,14
4073924e9b2,1,442907,2,2,47,260,14
4073924ebac,1,442907,2,2,24,480,14
4073924ecd5,1,442907,2,2,15,320,14
40739bd7805,1,442908,2,2,18,450,14
4073a561016,1,442909,2,2,50,650,14
4073a5611a7,1,442909,2,2,49,520,14
4073a561267,1,442909,2,2,32,460,14
2848475cbfd7,1,442909,2,2,34,320,14
4073a561394,1,442909,2,2,16,740,16
4073a5613ff,1,442909,2,2,35,340,14
4073a56152a,1,442909,2,2,24,740,14
4073a561651,1,442909,2,2,72,680,14
4073a5617e3,1,442909,2,2,19,360,14
4073a561849,1,442909,2,2,24,340,14
2848475cf686,1,442909,2,2,15,640,16
4073a561913,1,442909,2,2,22,460,14
4073a56196f,1,442909,2,2,27,280,14
4073a561b06,1,442909,2,2,38,340,14
4073a561cf7,1,442909,2,2,15,340,14
4073a561d5e,1,442909,2,2,18,320,14
408249517d8,1,443302,2,2,6,254,18
40824951ce9,1,443302,2,2,8,398,18
40824951e1a,1,443302,2,2,5,318,18
408265edaee,1,443305,2,2,20,390,17
408265edc87,1,443305,2,2,22,285,17
408265ee25f,1,443305,2,2,8,425,17
408265ee4bb,1,443305,2,2,12,290,17
28517fb4f6cf,1,443305,2,2,5,274,18
408265ee7da,1,443305,2,2,15,290,18
408265ee89e,1,443305,2,2,5,256,17
408265ee9cb,1,443305,2,2,20,345,17
28517fb54cbe,1,443305,2,2,8,319,18
28517fb550a6,1,443305,2,2,9,295,17
40826f77303,1,443306,2,2,83,392,18
40826f77365,1,443306,2,2,3,230,17
40826f7742d,1,443306,2,2,10,293,17
40826f77621,1,443306,2,2,20,421,17
2853c1def17e,1,443402,2,2,17,350,12
408602fe942,1,443402,3,3,100,560,14
4086161112d,1,443404,3,3,60,500,16
40862923fc8,1,443406,1,1,2,300,6
408da606652,1,443607,2,2,8,235,19
408da6066b9,1,443607,2,2,16,248,17
409899d4209,1,443901,2,2,21,455,12
409899d42cf,1,443901,2,2,32,405,12
285f6024b35f,1,443901,2,2,23,355,12
4098c982f6a,1,443906,2,2,8,320,12
285f83e7af27,1,443907,2,2,25,405,12
40a7a6ac01f,1,444305,2,2,3,260,14
40a7b03569d,1,444306,2,2,15,280,14
40a7ccd1a86,1,444309,2,2,40,420,14
40ab3a33535,1,444401,2,2,18,150,11
40ab43bd31e,1,444402,1,1,15,270,6
286b1641840f,1,444404,2,2,12,480,14
40ab56cf5fb,1,444404,2,2,5,480,14
40ab6059b52,1,444405,2,2,8,1235,16
40ab605ab53,1,444405,2,2,18,1180,15
40ab69e22fb,1,444406,2,2,4,365,14
40ab69e25b4,1,444406,2,2,18,304,14
40ab69e299a,1,444406,2,2,22,445,16
40ab69e2ac2,1,444406,2,2,20,330,16
40ab69e2b29,1,444406,2,2,16,304,16
40ab69e2c57,1,444406,2,2,19,304,14
40ab69e2d87,1,444406,2,2,5,303,16
286b222dcec7,1,444406,2,2,15,304,16
40ab69e2eb2,1,444406,2,2,16,304,14
40ab69e3168,1,444406,1,1,50,303,8
40ab736c84a,1,444407,2,2,11,1578,18
40ab7cf4cda,1,444408,2,2,8,303,14
40ab7cf4fa0,1,444408,1,1,8,303,8
40ab7cf57c2,1,444408,2,2,20,405,16
40ab867f86e,1,444409,1,1,14,1147,9
286d586bd4af,1,444501,2,2,40,560,18
40aef3dfc15,1,444501,2,2,25,450,18
40af06f25f0,1,444503,3,3,40,150,21
40af402bb6b,1,444509,2,2,45,120,18
40b2b715c8e,1,444602,2,2,15,212,14
40b6a9fac06,1,444708,2,2,23,320,15
40b6b384be7,1,444709,3,3,36,420,20
40bdda920f1,1,444901,2,2,22,756,15
40bdda92152,1,444901,2,2,12,300,15
40bdda921b8,1,444901,2,2,50,496,15
40bdda92285,1,444901,3,3,13,836,20
40bdda922e5,1,444901,2,2,10,308,15
2876a89b6896,1,444901,2,2,15,551,16
40bdda92472,1,444901,2,2,14,544,15
40bdda9253c,1,444901,2,2,5,320,15
40bdda9266e,1,444901,2,2,10,648,16
40bdda92e36,1,444901,2,2,18,252,14
40bde41b7d9,1,444902,2,2,33,595,15
2876ae914997,1,444902,3,3,15,442,18
40bde41baf8,1,444902,3,3,9,391,19
2876ae916107,1,444902,2,2,25,544,15
40bde41bf44,1,444902,3,3,15,740,21
2876b48722c6,1,444903,3,3,5,468,23
40bdeda542f,1,444903,2,2,35,542,15
40bdeda555e,1,444903,3,3,21,360,20
40bdeda568c,1,444903,3,3,25,336,21
2876b4876917,1,444903,2,2,35,512,15
40bdf72e475,1,444904,3,3,25,630,22
40bdf72e4d2,1,444904,3,3,15,340,19
40bdf72e6c9,1,444904,3,3,28,720,18
40bdf72e8c2,1,444904,3,3,18,396,20
40bdf72e926,1,444904,3,3,18,578,19
40bdf72e9ec,1,444904,3,3,25,666,18
40bdf72eb7f,1,444904,2,2,23,286,12
40be00b7c87,1,444905,2,2,30,416,12
40be00b7ed9,1,444905,2,2,9,493,14
2876c073001e,1,444905,2,2,8,300,16
40be00b80d1,1,444905,3,3,5,400,18
40be00b8137,1,444905,3,3,5,378,19
40be00b8198,1,444905,2,2,30,704,13
40be00b8262,1,444905,2,2,8,322,14
40be00b82bf,1,444905,2,2,3,323,15
40be0a413c8,1,444906,2,2,18,665,15
40be0a41626,1,444906,3,3,15,545,17
40be0a4168b,1,444906,3,3,17,552,19
40be0a418e3,1,444906,3,3,12,468,19
40be0a4193f,1,444906,3,3,25,558,19
40be0a41ad5,1,444906,3,3,15,513,18
40be0a41cc9,1,444906,3,3,13,540,19
40be0a41d26,1,444906,3,3,13,360,18
40be0a41f80,1,444906,2,2,15,544,12
40be0a420aa,1,444906,2,2,15,432,11
40be13ca859,1,444907,2,2,17,280,13
2876cc5e9726,1,444907,2,2,30,627,11
40be13cadcd,1,444907,2,2,10,459,16
40be13caefa,1,444907,2,2,25,442,15
40be13cb21f,1,444907,2,2,11,425,15
40be1d53ed8,1,444908,3,3,17,357,18
40be1d5425b,1,444908,2,2,34,230,11
40be1d54385,1,444908,2,2,9,595,14
40be1d54645,1,444908,3,3,30,486,20
40be26ddd24,1,444909,3,3,13,320,19
40c1ba647b6,1,445005,3,3,60,420,12
40c90797f59,1,445201,2,2,32,703,14
40c90798082,1,445201,2,2,100,1004,12
40c90798c38,1,445201,2,2,20,480,14
40c9112182b,1,445202,2,2,20,830,14
40c91121a26,1,445202,2,2,35,480,14
40c91121c13,1,445202,2,2,45,500,14
40c91121d41,1,445202,2,2,21,663,14
40c91121da6,1,445202,2,2,20,560,14
40c91121ed7,1,445202,2,2,30,360,14
40c91122256,1,445202,2,2,5,480,15
40c9112231b,1,445202,2,2,34,520,15
40c91122448,1,445202,2,2,15,420,14
40c91122516,1,445202,2,2,3,574,14
40c911226a0,1,445202,2,2,22,560,16
40c91122707,1,445202,2,2,25,620,16
40c91122898,1,445202,2,2,5,520,14
40c91122a22,1,445202,2,2,4,500,15
40c91122a86,1,445202,2,2,20,437,14
40c91122bb7,1,445202,2,2,21,520,15
40c91122ce3,1,445202,2,2,18,520,14
40c91122d48,1,445202,2,2,18,221,14
40c91122ed3,1,445202,2,2,18,540,14
40c91122f3e,1,445202,2,2,15,381,15
40c91123007,1,445202,2,2,35,760,14
40c911231f6,1,445202,2,2,25,230,14
40c9112325a,1,445202,2,2,23,320,14
40c91aaacb8,1,445203,2,2,25,240,12
40c91aaad21,1,445203,2,2,50,240,13
40c91aaad83,1,445203,1,1,43,130,10
40c91aaade6,1,445203,1,1,35,150,7
40c91aaaeb2,1,445203,1,1,35,150,10
287db0aada7f,1,445203,2,2,35,180,13
40c91aab03c,1,445203,2,2,32,250,13
40c91aab09f,1,445203,2,2,35,116,13
287db0aafda7,1,445203,2,2,25,180,13
40c91aab3c0,1,445203,2,2,35,225,13
40c91aab428,1,445203,2,2,25,190,13
40c91aab681,1,445203,2,2,25,324,13
40c91aab6e7,1,445203,2,2,25,300,13
40c91aab7ae,1,445203,2,2,35,280,13
287db0ab5397,1,445203,2,2,35,450,13
40c91aabbf4,1,445203,2,2,25,270,13
40c91aabeaf,1,445203,2,2,25,300,13
40c91aabf7b,1,445203,2,2,35,180,12
40c91aabfde,1,445203,1,1,25,280,7
40c91aac046,1,445203,1,1,25,330,10
40c91aac23b,1,445203,2,2,25,288,13
40c9243433e,1,445204,2,2,50,400,13
40c92434669,1,445204,2,2,25,250,13
40c92434720,1,445204,2,2,16,200,13
40c92434783,1,445204,2,2,35,225,13
40c9243484b,1,445204,2,2,25,230,13
40c924348ae,1,445204,2,2,25,200,13
40c92434919,1,445204,2,2,22,300,13
40c92434aaa,1,445204,2,2,26,240,12
40c92434bd3,1,445204,1,1,25,160,9
40c92434c32,1,445204,2,2,22,300,13
287db6a101ce,1,445204,2,2,20,220,13
40c92435212,1,445204,2,2,25,169,13
287db6a1387f,1,445204,2,2,35,216,12
40c924352d9,1,445204,2,2,35,144,12
287db6a1404e,1,445204,2,2,30,300,13
40c924353a1,1,445204,2,2,35,150,13
40c92435728,1,445204,2,2,35,290,12
40c92435788,1,445204,2,2,35,285,13
40c92435853,1,445204,2,2,25,220,13
40c92435916,1,445204,2,2,27,300,13
40c92435aab,1,445204,2,2,25,250,13
40c92435c3f,1,445204,2,2,19,180,14
40c92dbda1c,1,445205,2,2,28,300,13
40c92dbda86,1,445205,2,2,35,288,13
40c92dbdb4d,1,445205,2,2,25,288,13
40c92dbdc15,1,445205,2,2,25,250,13
40c92dbde69,1,445205,2,2,14,308,13
40c92dbdf93,1,445205,2,2,25,240,13
40c92dbdffb,1,445205,2,2,25,550,13
40c92dbe18f,1,445205,2,2,25,180,13
40c92dbe1f3,1,445205,2,2,35,230,13
40c937470a1,1,445206,2,2,31,421,13
40c937471c7,1,445206,2,2,21,102,13
287dc28c854e,1,445206,2,2,28,500,13
40c93747421,1,445206,2,2,15,325,13
40c937476e2,1,445206,2,2,6,350,13
40c93747740,1,445206,2,2,23,180,13
40c9374780b,1,445206,2,2,15,375,13
40c937478d2,1,445206,2,2,25,432,13
40c93747a64,1,445206,2,2,25,480,13
40c93747b29,1,445206,1,1,30,200,7
287dc28cdf26,1,445206,2,2,15,180,13
40c93747de4,1,445206,2,2,15,220,12
40c93747f72,1,445206,2,2,9,200,17
287dc28d0637,1,445206,1,1,25,180,10
40c93748486,1,445206,2,2,19,210,13
40c940d09db,1,445207,2,2,25,300,13
40c940d0aa6,1,445207,2,2,30,300,13
287dc8826e1f,1,445207,2,2,35,325,13
40c940d0bca,1,445207,2,2,35,375,13
40c940d0c35,1,445207,2,2,35,375,13
40c940d0cf8,1,445207,1,1,25,180,10
40c940d11a9,1,445207,2,2,25,225,13
40c940d1596,1,445207,1,1,25,190,7
40c940d15f7,1,445207,2,2,15,200,13
287dce78203f,1,445208,2,2,60,400,13
287dce782426,1,445208,2,2,20,385,13
40c94a59e00,1,445208,2,2,35,388,13
40c94a59ec8,1,445208,2,2,50,600,13
40c94a59f32,1,445208,2,2,52,486,13
287dce783f7f,1,445208,2,2,30,400,13
40c94a5a056,1,445208,1,1,65,150,10
40c94a5a126,1,445208,2,2,18,585,13
40c94a5a24c,1,445208,2,2,40,300,13
40c94a5a37e,1,445208,2,2,40,600,13
40c94a5a50c,1,445208,2,2,50,600,13
287dce787a16,1,445208,2,2,35,400,13
40c94a5a69c,1,445208,2,2,20,400,13
40c94a5a6fa,1,445208,2,2,25,400,13
40c94a5a955,1,445208,2,2,35,200,12
40c94a5aa1b,1,445208,2,2,34,300,13
40c94a5aae5,1,445208,2,2,35,225,13
40c94a5ac72,1,445208,2,2,25,225,11
287dce78c067,1,445208,2,2,25,340,13
40c94a5ae04,1,445208,2,2,25,234,13
40c94a5aecc,1,445208,2,2,12,324,13
40c953e341b,1,445209,2,2,15,462,16
40c953e3a5b,1,445209,2,2,50,225,13
287dd46e5346,1,445209,2,2,35,425,13
40c953e3c50,1,445209,2,2,41,385,13
287dd46e5eff,1,445209,2,2,35,445,13
40c953e3d1b,1,445209,2,2,35,400,13
40c953e3ea6,1,445209,2,2,35,400,13
287dd46e766e,1,445209,2,2,25,325,13
40c953e3fd6,1,445209,2,2,25,270,13
40c953e4036,1,445209,2,2,25,180,13
40c953e41cf,1,445209,2,2,15,200,13
288252cd1387,1,445402,2,2,8,512,16
40d0b429cad,1,445407,2,2,6,496,14
40d0b429e42,1,445407,2,2,22,510,14
40d0b42a1c1,1,445407,2,2,25,236,12
40d4349df4a,1,445501,1,1,7,480,8
40d4349e334,1,445501,1,1,59,535,8
2884a0e2eb8f,1,445501,1,1,25,584,8
40d4349eb07,1,445501,1,1,4,853,8
40d4349ef52,1,445501,2,2,35,687,15
40d4349efaf,1,445501,2,2,35,624,15
40d4349f13f,1,445501,2,2,35,574,15
2884a0e37447,1,445501,2,2,4,536,15
40d4349f465,1,445501,2,2,60,574,15
40d4349f6c0,1,445501,2,2,10,586,15
40d4349faa4,1,445501,2,2,25,440,15
40d43e273d4,1,445502,2,2,20,486,15
2884a6d891f7,1,445502,2,2,16,586,16
40d43e27a19,1,445502,2,2,8,476,12
40d43e27b46,1,445502,2,2,12,548,16
40d43e280b9,1,445502,2,2,25,586,15
40d447b0b1c,1,445503,2,2,22,548,15
40d447b0d7b,1,445503,2,2,22,486,16
40d447b1288,1,445503,2,2,45,548,15
40d447b13b7,1,445503,2,2,60,588,15
40d447b15ac,1,445503,2,2,19,584,15
40d4513a0d9,1,445504,1,1,80,458,8
40d4513a526,1,445504,2,2,20,542,15
40d4513a778,1,445504,2,2,40,574,15
40d4513a8a4,1,445504,2,2,16,525,15
2884b2c4a216,1,445504,2,2,4,586,15
40d4513ac2e,1,445504,2,2,4,646,16
40d4513afac,1,445504,2,2,18,522,14
40d4513b00f,1,445504,2,2,35,682,15
40d4513b334,1,445504,2,2,25,486,14
40d4513b586,1,445504,2,2,6,496,15
40d45ac36f5,1,445505,2,2,10,832,16
2884b8ba8316,1,445505,1,1,40,180,10
2884b8ba92b7,1,445505,1,1,50,380,8
2884b8ba9e6e,1,445505,2,2,2,200,16
40d45ac43d9,1,445505,2,2,10,420,15
40d45ac4695,1,445505,1,1,12,180,10
40d4644cd6f,1,445506,2,2,23,300,16
40d4644d79a,1,445506,2,2,8,200,11
40d4644d863,1,445506,1,1,14,150,8
40d4644d8c4,1,445506,1,1,3,180,8
40d4644dab7,1,445506,1,1,5,120,6
40d46dd664c,1,445507,2,2,20,688,14
40d46dd6a97,1,445507,2,2,13,688,16
2884c4a62da6,1,445507,2,2,60,748,14
40d46dd732e,1,445507,2,2,15,684,16
2884c4a6877f,1,445507,2,2,22,712,14
40d480e9349,1,445509,2,2,13,684,16
40d480e9603,1,445509,2,2,12,684,16
2819b66eb927,1,440909,1,2,40,350,8
4046f149e55,1,441709,1,2,12,792,9
404e518fe48,1,441907,1,2,15,148,10
40736c28721,1,442903,1,2,13,340,7
2853c1df2447,1,443402,1,2,28,400,10
408602fea6e,1,443402,1,2,18,390,10
40bde41b8a0,1,444902,1,2,8,180,8
40c1c3edb7d,1,445006,1,2,6,410,10
40c1c3edd72,1,445006,1,2,6,320,10
28f20f11a07e,1,450201,2,2,30,440,15
28f20f11b407,1,450201,2,2,22,540,16
418367eb670,1,450204,2,2,16,580,16
418367ebd14,1,450204,1,1,5,580,10
41837174cf0,1,450205,2,2,27,480,14
41837afea7a,1,450206,2,2,16,420,14
418384882ea,1,450207,1,1,16,380,9
28f232d52116,1,450207,2,2,18,670,15
28f23ec0893f,1,450209,2,2,25,720,15
418734ab0f6,1,450306,2,2,12,320,14
419624e6cb7,1,450707,2,2,5,324,18
419d6891168,1,450902,2,2,10,650,18
2.90E+11,1,450903,2,2,15,600,17
419d852d357,1,450905,2,2,5,500,17
2902733c4cf6,1,450905,2,2,12,600,17
419d852d547,1,450905,2,2,7,400,15
419d852d7a0,1,450905,2,2,8,600,17
419da1c9865,1,450908,3,3,5,900,27
41a13551355,1,451004,1,1,8,160,10
41a15b761a3,1,451008,2,2,18,380,16
41a15b76203,1,451008,2,2,8,515,18
41a15b76394,1,451008,2,2,12,480,18
41a15b765ec,1,451008,2,2,17,430,19
41a15b76aff,1,451008,2,2,12,312,16
41a15b76bc6,1,451008,2,2,7,420,18
41a8b233158,1,451205,2,2,8,400,17
41a8c545df7,1,451207,2,2,15,900,15
41a8c545ebf,1,451207,2,2,12,600,15
41a8c545f23,1,451207,2,2,16,650,17
41a8c545feb,1,451207,2,2,12,700,18
41a8c546177,1,451207,2,2,10,500,15
29097b4bd266,1,451207,2,2,3,500,17
29097b4bda36,1,451207,2,2,13,700,18
41a8c546367,1,451207,2,2,15,350,17
41a8c546499,1,451207,2,2,23,500,15
41a8c5465bf,1,451207,3,3,5,800,27
41a8c546622,1,451207,2,2,22,600,17
41a8d858bba,1,451209,2,2,15,600,18
41a8d858e74,1,451209,2,2,5,600,18
41ac6bdfc87,1,451305,2,2,25,650,15
41b02f15e8f,1,451406,2,2,12,500,14
41b04bb233c,1,451409,2,2,12,400,14
291501b9ba56,1,451702,2,2,8,320,15
41bb52923b9,1,451705,2,2,25,320,15
29152b72e927,1,451709,2,2,5,490,15
41bb78b7fac,1,451709,2,2,29,300,15
41c2bc620d2,1,451904,2,2,10,700,17
41cddfde858,1,452203,2,2,100,380,12
41cddfdea4d,1,452203,2,2,35,380,12
41cddfdeb16,1,452203,2,2,999,380,12
41cde9680c8,1,452204,2,2,16,360,12
41cde968256,1,452204,2,2,15,390,12
41cde968322,1,452204,2,2,11,380,12
2920b7d6d157,1,452205,2,2,25,410,12
41cdfc7abd5,1,452206,2,2,20,390,12
41cdfc7ac9d,1,452206,2,2,12,390,12
41cdfc7af56,1,452206,2,2,12,480,12
41cdfc7afc3,1,452206,2,2,15,350,12
41ce0604252,1,452207,2,2,25,380,12
41ce0f8dd25,1,452208,2,2,40,490,12
41ce1916ef3,1,452209,2,2,34,390,12
41ce19172dc,1,452209,2,2,25,390,12
41d9035afde,1,452502,1,1,6,420,9
41d9166de66,1,452504,1,1,15,320,6
41d91ff7547,1,452505,2,2,999,380,12
41e81033237,1,452906,2,2,4,312,14
2.93E+65,1,453002,2,2,10,320,15
41ebc05655a,1,453005,2,2,22,290,15
41ebc9dfc3f,1,453006,2,2,18,330,15
41ebd3692bd,1,453007,2,2,7,370,15
41ef53dd6ea,1,453101,2,2,18,748,16
41ef53dd8d9,1,453101,2,2,20,864,20
41ef53ddcc0,1,453101,2,2,999,750,20
2935946aa746,1,453101,3,3,10,884,30
41ef53ddded,1,453101,4,4,5,824,40
2935946b2fff,1,453101,2,2,5,1174,20
41ef53defe8,1,453101,3,3,17,1125,20
41ef53df04d,1,453101,3,3,4,1075,30
41ef53df0b0,1,453101,2,2,999,785,20
2935946b764f,1,453101,3,3,999,1125,30
2935946b7a36,1,453101,3,3,6,1341,30
41ef5d675ff,1,453102,2,2,15,567,14
41ef5d6785b,1,453102,2,2,18,567,14
41ef5d80086,1,453102,3,3,10,1100,30
41ef5d80152,1,453102,1,1,10,600,9
41ef5d97b0c,1,453102,2,2,999,800,20
41ef707cb3e,1,453104,4,4,999,754,40
41ef66f0252,1,453103,4,4,44,368,26
41ef66f0642,1,453103,3,3,7,1134,30
41ef66f1b59,1,453103,2,2,999,246,14
2935a64c59e7,1,453104,3,3,6,322,21
41ef707a4f7,1,453104,2,2,9,460,16
2935a64c7d0f,1,453104,2,2,999,414,16
41ef707a878,1,453104,2,2,27,360,16
41ef707b81e,1,453104,3,3,10,1200,30
41ef707b879,1,453104,3,3,999,693,21
2935a64d5bb7,1,453104,3,3,7,456,30
41ef707c0ae,1,453104,2,2,999,352,12
41ef707c114,1,453104,3,3,999,1442,21
41ef707c8e0,1,453104,3,3,999,1008,30
41ef707c9a8,1,453104,4,4,999,852,40
41ef707cadb,1,453104,4,4,6,654,40
2935ac43a246,1,453105,2,2,2,567,14
41ef7a05efa,1,453105,2,2,14,612,14
41ef8d16b93,1,453107,2,2,10,473,14
41ef8d16cbf,1,453107,2,2,8,489,14
41ef8d1774e,1,453107,2,2,2,476,14
41ef8d178d7,1,453107,2,2,20,478,14
41ef969f8b4,1,453108,2,2,10,250,18
41efa9b2f78,1,453110,3,3,10,450,30
2935d0072aae,1,453111,2,2,10,600,20
41fe3a8fe1d,1,453501,2,2,18,395,15
41fe3a90149,1,453501,2,2,2,382,14
293ee49a1807,1,453501,2,2,27,264,15
41fe4da2be9,1,453503,2,2,5,385,14
41fe4da2c46,1,453503,2,2,21,486,14
41fe4da2cb2,1,453503,2,2,5,321,16
41fe7d51d8f,1,453508,2,2,35,286,14
4210f78b33e,1,454004,2,2,7,450,15
295892fe6baf,1,454604,2,2,20,450,15
42275b204f3,1,454605,2,2,28,330,15
42275b20691,1,454605,2,2,23,360,15
422764a9b6e,1,454606,2,2,20,340,15
42276e33255,1,454607,2,2,15,290,14
